final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,fusion_source_mode,duration_seconds,distance_affected_m,agreement_pct,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,underperform_vs_p75_flag_rows,underperform_vs_rb_p75_flag_rows,low_rb_efficiency_high_rb_flag_rows,ca_underperformance_flag_rows,ml_q75_resource_underperformance_flag_rows,ml_hgb_resource_underperformance_flag_rows,ml_hgb_temporal_underperformance_flag_rows,near_handover_execution_flag_rows,near_handover_failure_flag_rows,near_rach_failure_flag_rows,near_ca_activation_change_flag_rows,strong_direct_evidence_rows,final_episode_handoff_flag,episode_priority_severity
LTE-TP-EP-000700,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:22+02:00,2025-08-27 03:41:22+02:00,1,-17.7726621,177.4070924,-17.7726621,177.4070924,135.0,40790.0,41.0,10.050192,10.050192,106.77284036337733,96.72264836337733,0.09412685815790264,92.06,92.06,85.56,85.56,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,8.150373640721776,100.0,68.51,100.0,82.68,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000563,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:01:56+02:00,2025-08-27 03:01:56+02:00,1,-17.78942887,177.42703991,-17.78942887,177.42703991,322.0,1850.0,3.0,9.11788,9.11788,87.22439150901054,78.10651150901055,0.10453360398688588,91.89,91.89,85.25,85.25,100.0,100.0,1,0,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,8.79760275393807,100.0,68.27,100.0,82.55,High,Very High,1,1,1,0,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000846,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:14:38+02:00,2025-08-27 05:14:38+02:00,1,-17.7477968,177.4522131,-17.7477968,177.4522131,50.0,41384.0,41.0,9.189872,9.189872,121.14346,111.95358800000001,0.0758594149448926,91.25,91.25,84.09,84.09,100.0,100.0,1,0,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,12.182548406833751,100.0,67.4,100.0,82.07,High,Very High,1,1,1,0,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000585,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:16+02:00,2025-08-27 03:06:17+02:00,2,-17.78074862,177.43065911,-17.7807437,177.43059402,394.0,40790.0,41.0,2.11232,3.23268,119.0290425,114.67600250000001,0.03401613691097724,95.84,88.4,92.43,90.36000000000001,100.0,86.0,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,6.965568290301859,50.0,76.11,89.0,81.91,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-000572,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:04:22+02:00,2025-08-27 03:04:24+02:00,3,-17.7808043,177.4321824,-17.78080948,177.43222762,394.0,40988.0,41.0,0.004448,0.006352,102.23611478030386,72.29990578030386,6.41845245260428e-05,85.76,83.53000000000002,95.71,84.89,100.0,81.86666666666666,1,2,0,radio_limited_degradation,normal,statistical_only_retained,2.0,11.413192712090598,33.33333333333333,78.96,85.47,81.89,High,Very High,1,1,0,0,1,0,1,0,0,0,0,4,True,High
LTE-TP-EP-001112,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:57+02:00,2025-08-28 00:48:58+02:00,2,-17.6489456,177.4432873,-17.6489313,177.4433269,163.0,40790.0,41.0,1.9871039,18.20735195,116.76517195082488,82.33757195082488,0.025306819428331982,85.62,83.525,95.45,80.845,100.0,86.8,1,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,12.411332775312687,50.0,75.87,89.2,81.87,High,Very High,1,1,0,0,1,1,1,0,0,0,0,5,True,High
LTE-TP-EP-001024,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:38+02:00,2025-08-28 00:23:42+02:00,5,-17.737185,177.459908,-17.7371849,177.459908,338.0,1850.0,3.0,0.010752,3.649896,92.97889919760016,77.3743265,0.00032611478254132467,94.24,80.088,94.23,75.734,100.0,85.40799999999999,1,4,0,ca_underperformance,normal,statistical_only_retained,4.0,0.02171043858867104,20.0,79.51,84.35,81.69,High,Very High,2,2,1,1,2,1,1,0,0,0,0,10,True,High
LTE-TP-EP-001920,542020041221088+20250828153922+Fiji-Nadi-LTE-DL-D!20250828152928,Fiji-Nadi-LTE-DL-D,2025-08-28 05:28:25+02:00,2025-08-28 05:28:25+02:00,1,-17.6783773,177.408984,-17.6783773,177.408984,454.0,1850.0,3.0,6.737936,6.737936,79.6243025,72.8863665,0.0846216015518629,90.69,90.69,83.08,83.08,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,6.254486185747984,100.0,66.65,100.0,81.66,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-000304,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:40+02:00,2025-08-27 01:30:41+02:00,2,-17.77174732,177.42474428,-17.77165117,177.4248377,394.0,41384.0,41.0,3.655664,15.625636,121.14346,117.487796,0.03017632152821126,96.52,84.235,93.67,77.69,100.0,92.235,1,1,0,ca_underperformance,ml_hgb_strict_causal_temporal_underperformance,statistical_and_ml_consensus,1.0,29.209701741515474,50.0,74.26,90.56,81.6,High,Very High,2,2,1,1,1,1,2,0,0,0,0,10,True,High
LTE-TP-EP-000510,542020041221088+20250827132825+Fiji-Nadi-LTE-DL-D!20250827122826,Fiji-Nadi-LTE-DL-D,2025-08-27 02:26:47+02:00,2025-08-27 02:26:49+02:00,3,-17.8070401,177.4181157,-17.8070401,177.4181157,149.0,41384.0,41.0,6.638424,17.795609,121.14346,114.505036,0.05479803862296817,93.68,80.56,88.51,71.40666666666668,100.0,91.75,2,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,2.0,0.0,66.66666666666666,72.3,92.94,81.59,High,Very High,3,2,1,1,2,2,2,0,0,0,0,13,True,High
LTE-TP-EP-000611,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,Fiji-Nadi-LTE-DL-D,2025-08-27 03:12:45+02:00,2025-08-27 03:12:47+02:00,3,-17.7750392,177.4325465,-17.7749278,177.4326335,129.0,41186.0,41.0,0.025344,19.653336,92.37610225125053,72.72276625125053,0.0005272667294693221,82.13,80.27666666666666,87.17,71.34333333333333,100.0,91.2,2,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,2.0,28.917833352229053,66.66666666666666,71.55,92.8,81.11,High,Very High,1,1,0,0,2,2,2,0,0,0,0,8,True,High
LTE-TP-EP-001571,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,Fiji-Nadi-LTE-DL-D,2025-08-28 03:13:30+02:00,2025-08-28 03:13:31+02:00,2,-17.6282935,177.4718257,-17.62829378,177.4718262,254.0,41384.0,41.0,0.004208,2.621708,98.07729499999999,92.83808699999999,0.00011143827145851354,94.68,86.39,90.33,86.71000000000001,100.0,86.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,5.763787596741695,50.0,74.23,89.0,80.88,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-001392,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,2025-08-28 02:35:35+02:00,2025-08-28 02:35:35+02:00,1,-17.6314469,177.4412981,-17.6314469,177.4412981,315.0,41384.0,41.0,6.778192,6.778192,67.59872951038209,60.82053751038209,0.10027099694172474,89.48,89.48,80.87,80.87,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,8.77506909263162,100.0,64.99,100.0,80.74,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-000330,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:41+02:00,2025-08-27 01:35:43+02:00,3,-17.773293,177.4233524,-17.77337597,177.42327195,394.0,40790.0,41.0,0.004808,0.006984,119.0290425,115.4897385,0.00022914866315013068,96.61,80.06333333333333,93.84,79.02666666666666,100.0,81.33333333333333,1,2,0,rolling_local_drop,normal,statistical_only_retained,2.0,38.53832559828549,33.33333333333333,76.76,85.33,80.62,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-001557,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:39+02:00,2025-08-28 03:10:39+02:00,1,-17.627563,177.4689467,-17.627563,177.4689467,254.0,40988.0,41.0,11.078624,11.078624,111.79482125,100.71619725,0.09909782829050322,89.2,89.2,80.37,80.37,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,18.931831344272748,100.0,64.61,100.0,80.54,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000325,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:34:45+02:00,2025-08-27 01:34:46+02:00,2,-17.7687544,177.4276981,-17.76875384,177.4276977,394.0,40790.0,41.0,0.006096,6.7902119999999995,118.44779,104.873462,0.00011005129173696593,86.99,84.485,90.14,83.245,100.0,86.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,11.163868497580907,50.0,73.43,89.0,80.44,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-001117,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:42+02:00,2025-08-28 00:49:43+02:00,2,-17.64880843,177.44472512,-17.6488172,177.4447715,163.0,40790.0,41.0,0.00804,7.053707999999999,89.21033430159014,75.11095830159013,0.0001504822433939569,87.11,84.325,89.35,82.96,100.0,86.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,6.918197806956839,50.0,72.94,89.0,80.17,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-001353,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:20:04+02:00,2025-08-28 02:20:04+02:00,1,-17.60599143,177.44355627,-17.60599143,177.44355627,141.0,40790.0,41.0,11.868384,11.868384,118.44779,106.57940599999999,0.10019928611584902,88.63,88.63,79.32,79.32,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,0.10286819022327381,100.0,63.83,100.0,80.1,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-001114,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:13+02:00,2025-08-28 00:49:13+02:00,1,-17.6487992,177.4438233,-17.6487992,177.4438233,163.0,40790.0,41.0,14.437328,14.437328,104.35935190074834,89.92202390074834,0.13834244595281425,88.51,88.51,79.11,79.11,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,5.279162399838094,100.0,63.67,100.0,80.02,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000578,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:05:08+02:00,2025-08-27 03:05:08+02:00,1,-17.78094586,177.43368277,-17.78094586,177.43368277,395.0,40988.0,41.0,1.223552,1.223552,83.63755266967368,82.41400066967368,0.014629218107713119,97.68,97.68,98.09,98.09,97.17,97.17,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_only_retained,0.0,3.4982241871382422,0.0,77.9,82.59,80.01,High,Very High,1,1,1,1,1,0,0,0,0,0,0,5,True,High
LTE-TP-EP-000589,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:58+02:00,2025-08-27 03:06:59+02:00,2,-17.78071471,177.4301838,-17.7807147,177.4301838,394.0,40790.0,41.0,5.86572,23.0537725,122.66325331886814,113.1633225,0.04927973775811899,94.38,81.87,89.79,72.825,100.0,92.925,1,1,0,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,statistical_and_ml_consensus,1.0,0.0022239018398076734,50.0,71.16,90.73,79.96,High,Very High,2,2,1,0,1,1,2,0,0,0,0,9,True,High
LTE-TP-EP-001364,542020041221088+20250828123202+Fiji-Nadi-LTE-DL-D!20250828122853,Fiji-Nadi-LTE-DL-D,2025-08-28 02:27:09+02:00,2025-08-28 02:27:09+02:00,1,-17.6227765,177.4353482,-17.6227765,177.4353482,345.0,40790.0,41.0,10.695448,10.695448,119.0290425,108.3335945,0.08985578456619106,88.31,88.31,81.39,81.39,96.77,96.77,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,10.480227822617186,100.0,65.38,97.25,79.72,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-001411,542020041221088+20250828124043+Fiji-Nadi-LTE-DL-D!20250828124009,Fiji-Nadi-LTE-DL-D,2025-08-28 02:38:34+02:00,2025-08-28 02:38:36+02:00,3,-17.6308957,177.4441288,-17.6307991,177.4440908,313.0,41384.0,41.0,0.008616,0.023072,121.14346,118.868004,0.000270305415943596,97.71,83.75999999999999,96.06,85.82333333333334,99.73,81.24333333333334,0,3,0,rolling_local_drop,normal,statistical_only_retained,2.0,15.120627576792113,0.0,79.34,80.15,79.7,High,Very High,1,1,1,1,1,0,0,0,0,0,0,5,True,High
LTE-TP-EP-000343,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,Fiji-Nadi-LTE-DL-D,2025-08-27 01:38:16+02:00,2025-08-27 01:38:17+02:00,2,-17.78281581,177.42136009,-17.78286546,177.42125108,133.0,41186.0,41.0,4.38052,16.120012499999998,105.7221075,101.3415875,0.0414342856341565,95.66,77.99,92.11,75.33500000000001,100.0,81.23,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,26.012823732731007,50.0,72.93,87.81,79.63,High,Very High,2,2,1,1,1,1,1,0,0,0,0,9,True,High
LTE-TP-EP-000587,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:42+02:00,2025-08-27 03:06:42+02:00,1,-17.78071471,177.4301838,-17.78071471,177.4301838,394.0,40790.0,41.0,12.556176,12.556176,119.0290425,106.47286650000001,0.10548833911690082,87.98,87.98,78.15,78.15,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,0.0011119509199038367,100.0,62.95,100.0,79.62,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000173,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:47:17+02:00,2025-08-27 00:47:19+02:00,3,-17.77303182,177.4561704,-17.7727849,177.4562233,128.0,40988.0,41.0,0.032608,14.597,92.75530409167663,70.66313509167664,0.0005714471476668113,83.03,79.14999999999999,90.75,74.79666666666667,100.0,84.47333333333333,1,2,0,radio_limited_degradation,normal,statistical_only_retained,2.0,28.11961840893106,33.33333333333333,74.21,86.12,79.57,High,Very High,1,1,0,0,1,1,1,0,0,0,0,5,True,High
LTE-TP-EP-000430,542020041221088+20250827124539+Fiji-Nadi-LTE-DL-D!20250827120159,Fiji-Nadi-LTE-DL-D,2025-08-27 02:00:44+02:00,2025-08-27 02:00:44+02:00,1,-17.77345692,177.38093898,-17.77345692,177.38093898,155.0,500.0,1.0,17.004375,17.004375,156.75870939944483,139.75433439944482,0.1084748341265702,87.86,87.86,77.93,77.93,100.0,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,2.6280730918859825,100.0,62.78,100.0,79.53,High,Very High,1,1,0,0,1,1,1,0,0,0,0,5,True,High
LTE-TP-EP-001488,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:52:47+02:00,2025-08-28 02:52:51+02:00,5,-17.63208727,177.45430274,-17.63173964,177.4543309,167.0,40988.0,41.0,0.548752,3.13528,66.534996,61.44452400000001,0.07650818826230935,87.05,77.458,98.08,83.29400000000001,95.79,70.324,0,5,0,radio_limited_degradation,normal,statistical_only_retained,4.0,48.50518203156048,0.0,83.14,75.06,79.5,Critical,High,2,2,2,2,1,1,0,0,0,0,0,10,True,High
LTE-TP-EP-001351,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:18:40+02:00,2025-08-28 02:18:40+02:00,1,-17.6029344,177.4487953,-17.6029344,177.4487953,185.0,40790.0,41.0,12.765928,12.765928,119.0290425,106.2631145,0.10725053089459238,87.78,87.78,77.79,77.79,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,,100.0,62.68,100.0,79.47,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-001575,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,Fiji-Nadi-LTE-DL-D,2025-08-28 03:15:12+02:00,2025-08-28 03:15:12+02:00,1,-17.6263931,177.4652617,-17.6263931,177.4652617,254.0,41384.0,41.0,12.9854555,12.9854555,121.14346,108.1580045,0.1071907265980351,87.64,87.64,77.52,77.52,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,5.892109504916266,100.0,62.48,100.0,79.36,High,Very High,1,1,0,1,1,0,1,0,0,0,0,5,True,High
LTE-TP-EP-000590,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:07:07+02:00,2025-08-27 03:07:08+02:00,2,-17.7807147,177.4301838,-17.7807147,177.4301838,394.0,40790.0,41.0,0.016104,11.8458045,119.3798727938153,95.7043677938153,0.0003171374602701074,80.95,80.42,88.27,75.85,100.0,86.0,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,0.0011119509199038367,50.0,70.92,89.0,79.06,High,Very High,1,1,0,0,1,1,1,0,0,0,0,5,True,High
LTE-TP-EP-000306,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:59+02:00,2025-08-27 01:30:59+02:00,1,-17.7698283,177.42659,-17.7698283,177.42659,394.0,41384.0,41.0,2.466552,2.466552,121.14346,118.676908,0.020360587356511032,96.29,96.29,95.73,95.73,96.97,96.97,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_only_retained,0.0,28.13090175736444,0.0,76.13,82.42,78.96,High,Very High,1,1,1,1,1,0,0,0,0,0,0,5,True,High
